,student_id,assignment_id,class_num,observation_id,item_type,source_question,primary_kc_id,all_kc_ids,score,max_score,percent_score,student_response,correct_answer_or_rubric,rubric_level
133,S002,HW3,3,HW3_PCFRQ_Q1a,FRQ_Component,PCFRQ Q1a,KC.U1.26.graph_construction_axes,KC.U1.26.graph_construction_axes|KC.U1.09.quantitative_display_reading,1.0,1,100,E,"Rubric: six bars, correct intervals, axis labels, frequencies",E
134,S002,HW3,3,HW3_PCFRQ_Q1b,FRQ_Component,PCFRQ Q1b,KC.U1.11.describe_distribution_socs,KC.U1.11.describe_distribution_socs|KC.U1.10.histogram_shape_features,1.0,1,100,E,"Rubric: shape, center, variability, context",E
135,S002,HW3,3,HW3_PCFRQ_Q1c,FRQ_Component,PCFRQ Q1c,KC.U1.20.normal_model_appropriateness,KC.U1.20.normal_model_appropriateness|KC.U1.10.histogram_shape_features,1.0,1,100,E,Rubric: no; not mound-shaped/normal; justify using histogram features,E
136,S002,HW3,3,HW3_PCFRQ_Q2a,FRQ_Component,PCFRQ Q2a,KC.U1.19.z_score_compute_interpret,KC.U1.19.z_score_compute_interpret,0.5,1,50,P,Rubric: z = 1 for north and z = -1.2 for south with labels/calculation,P
137,S002,HW3,3,HW3_PCFRQ_Q2b,FRQ_Component,PCFRQ Q2b,KC.U1.24.compare_standardized_values,KC.U1.24.compare_standardized_values|KC.U1.22.normal_tail_interval_probability,1.0,1,100,E,Rubric: southern region; compare z-scores or normal proportions,E
138,S003,HW1,1,HW1_PCA_Q01,MCQ,PCA Q01,KC.U1.02.observational_unit_variable,KC.U1.02.observational_unit_variable,1.0,1,100,E,E,
139,S003,HW1,1,HW1_PCA_Q02,MCQ,PCA Q02,KC.U1.03.variable_type_cat_quant,KC.U1.03.variable_type_cat_quant,1.0,1,100,E,E,
140,S003,HW1,1,HW1_PCA_Q03,MCQ,PCA Q03,KC.U1.03.variable_type_cat_quant,KC.U1.03.variable_type_cat_quant,1.0,1,100,D,D,
141,S003,HW1,1,HW1_PCA_Q04,MCQ,PCA Q04,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,E,E,
142,S003,HW1,1,HW1_PCA_Q05,MCQ,PCA Q05,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,B,B,
143,S003,HW1,1,HW1_PCA_Q06,MCQ,PCA Q06,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,D,D,
144,S003,HW1,1,HW1_PCA_Q07,MCQ,PCA Q07,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.05.categorical_freq_relative,1.0,1,100,E,E,
145,S003,HW1,1,HW1_PCA_Q08,MCQ,PCA Q08,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented,1.0,1,100,D,D,
146,S003,HW1,1,HW1_PCA_Q09,MCQ,PCA Q09,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.05.categorical_freq_relative,0.0,1,0,E,B,
147,S003,HW1,1,HW1_PCA_Q10,MCQ,PCA Q10,KC.U1.07.two_way_table_association,KC.U1.07.two_way_table_association|KC.U1.05.categorical_freq_relative,1.0,1,100,E,E,
148,S003,HW1,1,HW1_PCA_Q11,MCQ,PCA Q11,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.07.two_way_table_association,1.0,1,100,A,A,
149,S003,HW1,1,HW1_PCA_Q12,MCQ,PCA Q12,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.07.two_way_table_association,1.0,1,100,A,A,
150,S003,HW1,1,HW1_SG1_Q24,MCQ,SG1 Q24,KC.U1.08.graph_choice_categorical,KC.U1.08.graph_choice_categorical|KC.U1.07.two_way_table_association,1.0,1,100,D,D,
151,S003,HW1,1,HW1_SG1_Q26,MCQ,SG1 Q26,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.05.categorical_freq_relative,0.0,1,0,B,D,
152,S003,HW1,1,HW1_SG1_Q47,MCQ,SG1 Q47,KC.U1.07.two_way_table_association,KC.U1.07.two_way_table_association|KC.U1.05.categorical_freq_relative,0.0,1,0,B,A,
153,S003,HW1,1,HW1_SG1_Q48,MCQ,SG1 Q48,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,E,E,
154,S003,HW1,1,HW1_SG1_Q49,MCQ,SG1 Q49,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.05.categorical_freq_relative,0.0,1,0,A,B,
155,S003,HW1,1,HW1_SG1_Q66,MCQ,SG1 Q66,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,B,B,
156,S003,HW1,1,HW1_SG1_Q68,MCQ,SG1 Q68,KC.U1.07.two_way_table_association,KC.U1.07.two_way_table_association|KC.U1.06.categorical_bar_pie_segmented,0.0,1,0,A,D,
157,S003,HW1,1,HW1_SG1_Q74,MCQ,SG1 Q74,KC.U1.08.graph_choice_categorical,KC.U1.08.graph_choice_categorical|KC.U1.07.two_way_table_association,1.0,1,100,C,C,
158,S003,HW1,1,HW1_SGFRQ1_Q1a,FRQ_Component,SGFRQ1 Q1a,KC.U1.27.sample_population_scope,KC.U1.27.sample_population_scope|KC.U1.01.statistical_context,0.0,1,0,I,Rubric: population = one-bedroom apartments listed on the specific website at the sampling time,I
159,S003,HW2,2,HW2_PCA_Q13,MCQ,PCA Q13,KC.U1.04.variable_type_discrete_continuous,KC.U1.04.variable_type_discrete_continuous|KC.U1.03.variable_type_cat_quant,1.0,1,100,C,C,
160,S003,HW2,2,HW2_PCA_Q14,MCQ,PCA Q14,KC.U1.04.variable_type_discrete_continuous,KC.U1.04.variable_type_discrete_continuous|KC.U1.03.variable_type_cat_quant,1.0,1,100,E,E,
161,S003,HW2,2,HW2_PCA_Q15,MCQ,PCA Q15,KC.U1.09.quantitative_display_reading,KC.U1.09.quantitative_display_reading|KC.U1.04.variable_type_discrete_continuous,1.0,1,100,A,A,
162,S003,HW2,2,HW2_PCA_Q16,MCQ,PCA Q16,KC.U1.10.histogram_shape_features,KC.U1.10.histogram_shape_features|KC.U1.09.quantitative_display_reading,0.0,1,0,D,A,
163,S003,HW2,2,HW2_PCA_Q17,MCQ,PCA Q17,KC.U1.10.histogram_shape_features,KC.U1.10.histogram_shape_features|KC.U1.09.quantitative_display_reading,1.0,1,100,B,B,
164,S003,HW2,2,HW2_PCA_Q18,MCQ,PCA Q18,KC.U1.10.histogram_shape_features,KC.U1.10.histogram_shape_features|KC.U1.09.quantitative_display_reading,1.0,1,100,A,A,
165,S003,HW2,2,HW2_PCB_Q01,MCQ,PCB Q01,KC.U1.12.center_mean_median_mode,KC.U1.12.center_mean_median_mode,1.0,1,100,C,C,
166,S003,HW2,2,HW2_PCB_Q02,MCQ,PCB Q02,KC.U1.12.center_mean_median_mode,KC.U1.12.center_mean_median_mode|KC.U1.16.resistance_skew_mean_median,1.0,1,100,B,B,
167,S003,HW2,2,HW2_PCB_Q03,MCQ,PCB Q03,KC.U1.13.spread_iqr_range_sd,KC.U1.13.spread_iqr_range_sd|KC.U1.25.percentile_quartile_interpretation,1.0,1,100,A,A,
168,S003,HW2,2,HW2_PCB_Q04,MCQ,PCB Q04,KC.U1.15.outlier_rule,KC.U1.15.outlier_rule|KC.U1.13.spread_iqr_range_sd,1.0,1,100,C,C,
169,S003,HW2,2,HW2_PCB_Q05,MCQ,PCB Q05,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U1.10.histogram_shape_features,0.0,1,0,E,A,
170,S003,HW2,2,HW2_PCB_Q06,MCQ,PCB Q06,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U1.12.center_mean_median_mode|KC.U1.13.spread_iqr_range_sd,0.0,1,0,B,D,
171,S003,HW2,2,HW2_PCB_Q07,MCQ,PCB Q07,KC.U1.14.five_number_boxplot,KC.U1.14.five_number_boxplot|KC.U1.25.percentile_quartile_interpretation,1.0,1,100,D,D,
172,S003,HW2,2,HW2_PCB_Q08,MCQ,PCB Q08,KC.U1.14.five_number_boxplot,KC.U1.14.five_number_boxplot|KC.U1.25.percentile_quartile_interpretation,1.0,1,100,D,D,
173,S003,HW2,2,HW2_PCB_Q09,MCQ,PCB Q09,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U1.10.histogram_shape_features,1.0,1,100,D,D,
174,S003,HW2,2,HW2_PCB_Q10,MCQ,PCB Q10,KC.U1.17.compare_distributions,KC.U1.17.compare_distributions|KC.U1.10.histogram_shape_features|KC.U1.13.spread_iqr_range_sd,1.0,1,100,C,C,
175,S003,HW2,2,HW2_PCB_Q11,MCQ,PCB Q11,KC.U1.17.compare_distributions,KC.U1.17.compare_distributions|KC.U1.14.five_number_boxplot|KC.U1.13.spread_iqr_range_sd,0.0,1,0,A,E,
176,S003,HW2,2,HW2_PCB_Q12,MCQ,PCB Q12,KC.U1.15.outlier_rule,KC.U1.15.outlier_rule|KC.U1.14.five_number_boxplot,0.0,1,0,B,D,
177,S003,HW2,2,HW2_SG1_Q04,MCQ,SG1 Q04,KC.U1.13.spread_iqr_range_sd,KC.U1.13.spread_iqr_range_sd,1.0,1,100,A,A,
178,S003,HW2,2,HW2_SG1_Q06,MCQ,SG1 Q06,KC.U1.18.linear_transformations,KC.U1.18.linear_transformations|KC.U1.13.spread_iqr_range_sd,0.0,1,0,B,C,
179,S003,HW2,2,HW2_SG1_Q34,MCQ,SG1 Q34,KC.U1.18.linear_transformations,KC.U1.18.linear_transformations|KC.U1.13.spread_iqr_range_sd,1.0,1,100,A,A,
180,S003,HW2,2,HW2_SG1_Q56,MCQ,SG1 Q56,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median,1.0,1,100,D,D,
181,S003,HW2,2,HW2_SG1_Q60,MCQ,SG1 Q60,KC.U1.25.percentile_quartile_interpretation,KC.U1.25.percentile_quartile_interpretation|KC.U1.12.center_mean_median_mode,1.0,1,100,B,B,
182,S003,HW2,2,HW2_SGFRQ1_Q1b,FRQ_Component,SGFRQ1 Q1b,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U1.10.histogram_shape_features,0.0,1,0,I,Rubric: mean overestimates typical price because large right-tail values affect it more than the median,I
183,S003,HW3,3,HW3_PCB_Q13,MCQ,PCB Q13,KC.U1.21.empirical_rule_sd,KC.U1.21.empirical_rule_sd|KC.U1.20.normal_model_appropriateness,0.0,1,0,D,B,
184,S003,HW3,3,HW3_PCB_Q14,MCQ,PCB Q14,KC.U1.20.normal_model_appropriateness,KC.U1.20.normal_model_appropriateness|KC.U1.03.variable_type_cat_quant,0.0,1,0,D,B,
185,S003,HW3,3,HW3_PCB_Q15,MCQ,PCB Q15,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,B,B,
186,S003,HW3,3,HW3_PCB_Q16,MCQ,PCB Q16,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,E,E,
187,S003,HW3,3,HW3_PCB_Q17,MCQ,PCB Q17,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,C,C,
188,S003,HW3,3,HW3_PCB_Q18,MCQ,PCB Q18,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.19.z_score_compute_interpret,1.0,1,100,D,D,
189,S003,HW3,3,HW3_SG1_Q16,MCQ,SG1 Q16,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.19.z_score_compute_interpret,1.0,1,100,D,D,
190,S003,HW3,3,HW3_SG1_Q44,MCQ,SG1 Q44,KC.U1.18.linear_transformations,KC.U1.18.linear_transformations|KC.U1.19.z_score_compute_interpret,1.0,1,100,C,C,
191,S003,HW3,3,HW3_SG1_Q59,MCQ,SG1 Q59,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.22.normal_tail_interval_probability,1.0,1,100,D,D,
192,S003,HW3,3,HW3_SG1_Q86,MCQ,SG1 Q86,KC.U1.20.normal_model_appropriateness,KC.U1.20.normal_model_appropriateness|KC.U1.22.normal_tail_interval_probability,0.0,1,0,C,B,
193,S003,HW3,3,HW3_SG1_Q87,MCQ,SG1 Q87,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,A,A,
194,S003,HW3,3,HW3_SG1_Q88,MCQ,SG1 Q88,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.22.normal_tail_interval_probability,1.0,1,100,D,D,
195,S003,HW3,3,HW3_SG1_Q92,MCQ,SG1 Q92,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.19.z_score_compute_interpret,1.0,1,100,D,D,
196,S003,HW3,3,HW3_SG1_Q96,MCQ,SG1 Q96,KC.U1.24.compare_standardized_values,KC.U1.24.compare_standardized_values|KC.U1.19.z_score_compute_interpret,1.0,1,100,C,C,
197,S003,HW3,3,HW3_SG1_Q104,MCQ,SG1 Q104,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,A,A,
198,S003,HW3,3,HW3_SG1_Q108,MCQ,SG1 Q108,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,0.0,1,0,E,C,
199,S003,HW3,3,HW3_SG1_Q110,MCQ,SG1 Q110,KC.U1.19.z_score_compute_interpret,KC.U1.19.z_score_compute_interpret,1.0,1,100,C,C,
200,S003,HW3,3,HW3_SG1_Q111,MCQ,SG1 Q111,KC.U1.24.compare_standardized_values,KC.U1.24.compare_standardized_values|KC.U1.19.z_score_compute_interpret,1.0,1,100,B,B,
201,S003,HW3,3,HW3_SG1_Q120,MCQ,SG1 Q120,KC.U1.19.z_score_compute_interpret,KC.U1.19.z_score_compute_interpret,1.0,1,100,B,B,
202,S003,HW3,3,HW3_PCFRQ_Q1a,FRQ_Component,PCFRQ Q1a,KC.U1.26.graph_construction_axes,KC.U1.26.graph_construction_axes|KC.U1.09.quantitative_display_reading,1.0,1,100,E,"Rubric: six bars, correct intervals, axis labels, frequencies",E
203,S003,HW3,3,HW3_PCFRQ_Q1b,FRQ_Component,PCFRQ Q1b,KC.U1.11.describe_distribution_socs,KC.U1.11.describe_distribution_socs|KC.U1.10.histogram_shape_features,1.0,1,100,E,"Rubric: shape, center, variability, context",E
204,S003,HW3,3,HW3_PCFRQ_Q1c,FRQ_Component,PCFRQ Q1c,KC.U1.20.normal_model_appropriateness,KC.U1.20.normal_model_appropriateness|KC.U1.10.histogram_shape_features,0.0,1,0,I,Rubric: no; not mound-shaped/normal; justify using histogram features,I
205,S003,HW3,3,HW3_PCFRQ_Q2a,FRQ_Component,PCFRQ Q2a,KC.U1.19.z_score_compute_interpret,KC.U1.19.z_score_compute_interpret,0.5,1,50,P,Rubric: z = 1 for north and z = -1.2 for south with labels/calculation,P
206,S003,HW3,3,HW3_PCFRQ_Q2b,FRQ_Component,PCFRQ Q2b,KC.U1.24.compare_standardized_values,KC.U1.24.compare_standardized_values|KC.U1.22.normal_tail_interval_probability,1.0,1,100,E,Rubric: southern region; compare z-scores or normal proportions,E
207,S004,HW1,1,HW1_PCA_Q01,MCQ,PCA Q01,KC.U1.02.observational_unit_variable,KC.U1.02.observational_unit_variable,0.0,1,0,A,E,
208,S004,HW1,1,HW1_PCA_Q02,MCQ,PCA Q02,KC.U1.03.variable_type_cat_quant,KC.U1.03.variable_type_cat_quant,1.0,1,100,E,E,
209,S004,HW1,1,HW1_PCA_Q03,MCQ,PCA Q03,KC.U1.03.variable_type_cat_quant,KC.U1.03.variable_type_cat_quant,1.0,1,100,D,D,
210,S004,HW1,1,HW1_PCA_Q04,MCQ,PCA Q04,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,E,E,
211,S004,HW1,1,HW1_PCA_Q05,MCQ,PCA Q05,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,B,B,
212,S004,HW1,1,HW1_PCA_Q06,MCQ,PCA Q06,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,D,D,
213,S004,HW1,1,HW1_PCA_Q07,MCQ,PCA Q07,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.05.categorical_freq_relative,1.0,1,100,E,E,
214,S004,HW1,1,HW1_PCA_Q08,MCQ,PCA Q08,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented,1.0,1,100,D,D,
215,S004,HW1,1,HW1_PCA_Q09,MCQ,PCA Q09,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.05.categorical_freq_relative,1.0,1,100,B,B,
216,S004,HW1,1,HW1_PCA_Q10,MCQ,PCA Q10,KC.U1.07.two_way_table_association,KC.U1.07.two_way_table_association|KC.U1.05.categorical_freq_relative,1.0,1,100,E,E,
217,S004,HW1,1,HW1_PCA_Q11,MCQ,PCA Q11,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.07.two_way_table_association,1.0,1,100,A,A,
218,S004,HW1,1,HW1_PCA_Q12,MCQ,PCA Q12,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.07.two_way_table_association,1.0,1,100,A,A,
219,S004,HW1,1,HW1_SG1_Q24,MCQ,SG1 Q24,KC.U1.08.graph_choice_categorical,KC.U1.08.graph_choice_categorical|KC.U1.07.two_way_table_association,1.0,1,100,D,D,
220,S004,HW1,1,HW1_SG1_Q26,MCQ,SG1 Q26,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.05.categorical_freq_relative,1.0,1,100,D,D,
221,S004,HW1,1,HW1_SG1_Q47,MCQ,SG1 Q47,KC.U1.07.two_way_table_association,KC.U1.07.two_way_table_association|KC.U1.05.categorical_freq_relative,0.0,1,0,D,A,
222,S004,HW1,1,HW1_SG1_Q48,MCQ,SG1 Q48,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,E,E,
223,S004,HW1,1,HW1_SG1_Q49,MCQ,SG1 Q49,KC.U1.06.categorical_bar_pie_segmented,KC.U1.06.categorical_bar_pie_segmented|KC.U1.05.categorical_freq_relative,0.0,1,0,E,B,
224,S004,HW1,1,HW1_SG1_Q66,MCQ,SG1 Q66,KC.U1.05.categorical_freq_relative,KC.U1.05.categorical_freq_relative,1.0,1,100,B,B,
225,S004,HW1,1,HW1_SG1_Q68,MCQ,SG1 Q68,KC.U1.07.two_way_table_association,KC.U1.07.two_way_table_association|KC.U1.06.categorical_bar_pie_segmented,1.0,1,100,D,D,
226,S004,HW1,1,HW1_SG1_Q74,MCQ,SG1 Q74,KC.U1.08.graph_choice_categorical,KC.U1.08.graph_choice_categorical|KC.U1.07.two_way_table_association,1.0,1,100,C,C,
227,S004,HW1,1,HW1_SGFRQ1_Q1a,FRQ_Component,SGFRQ1 Q1a,KC.U1.27.sample_population_scope,KC.U1.27.sample_population_scope|KC.U1.01.statistical_context,1.0,1,100,E,Rubric: population = one-bedroom apartments listed on the specific website at the sampling time,E
228,S004,HW2,2,HW2_PCA_Q13,MCQ,PCA Q13,KC.U1.04.variable_type_discrete_continuous,KC.U1.04.variable_type_discrete_continuous|KC.U1.03.variable_type_cat_quant,1.0,1,100,C,C,
229,S004,HW2,2,HW2_PCA_Q14,MCQ,PCA Q14,KC.U1.04.variable_type_discrete_continuous,KC.U1.04.variable_type_discrete_continuous|KC.U1.03.variable_type_cat_quant,1.0,1,100,E,E,
230,S004,HW2,2,HW2_PCA_Q15,MCQ,PCA Q15,KC.U1.09.quantitative_display_reading,KC.U1.09.quantitative_display_reading|KC.U1.04.variable_type_discrete_continuous,0.0,1,0,B,A,
231,S004,HW2,2,HW2_PCA_Q16,MCQ,PCA Q16,KC.U1.10.histogram_shape_features,KC.U1.10.histogram_shape_features|KC.U1.09.quantitative_display_reading,1.0,1,100,A,A,
232,S004,HW2,2,HW2_PCA_Q17,MCQ,PCA Q17,KC.U1.10.histogram_shape_features,KC.U1.10.histogram_shape_features|KC.U1.09.quantitative_display_reading,1.0,1,100,B,B,
233,S004,HW2,2,HW2_PCA_Q18,MCQ,PCA Q18,KC.U1.10.histogram_shape_features,KC.U1.10.histogram_shape_features|KC.U1.09.quantitative_display_reading,1.0,1,100,A,A,
234,S004,HW2,2,HW2_PCB_Q01,MCQ,PCB Q01,KC.U1.12.center_mean_median_mode,KC.U1.12.center_mean_median_mode,0.0,1,0,D,C,
235,S004,HW2,2,HW2_PCB_Q02,MCQ,PCB Q02,KC.U1.12.center_mean_median_mode,KC.U1.12.center_mean_median_mode|KC.U1.16.resistance_skew_mean_median,1.0,1,100,B,B,
236,S004,HW2,2,HW2_PCB_Q03,MCQ,PCB Q03,KC.U1.13.spread_iqr_range_sd,KC.U1.13.spread_iqr_range_sd|KC.U1.25.percentile_quartile_interpretation,0.0,1,0,E,A,
237,S004,HW2,2,HW2_PCB_Q04,MCQ,PCB Q04,KC.U1.15.outlier_rule,KC.U1.15.outlier_rule|KC.U1.13.spread_iqr_range_sd,0.0,1,0,D,C,
238,S004,HW2,2,HW2_PCB_Q05,MCQ,PCB Q05,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U1.10.histogram_shape_features,1.0,1,100,A,A,
239,S004,HW2,2,HW2_PCB_Q06,MCQ,PCB Q06,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U1.12.center_mean_median_mode|KC.U1.13.spread_iqr_range_sd,1.0,1,100,D,D,
240,S004,HW2,2,HW2_PCB_Q07,MCQ,PCB Q07,KC.U1.14.five_number_boxplot,KC.U1.14.five_number_boxplot|KC.U1.25.percentile_quartile_interpretation,1.0,1,100,D,D,
241,S004,HW2,2,HW2_PCB_Q08,MCQ,PCB Q08,KC.U1.14.five_number_boxplot,KC.U1.14.five_number_boxplot|KC.U1.25.percentile_quartile_interpretation,0.0,1,0,C,D,
242,S004,HW2,2,HW2_PCB_Q09,MCQ,PCB Q09,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U1.10.histogram_shape_features,1.0,1,100,D,D,
243,S004,HW2,2,HW2_PCB_Q10,MCQ,PCB Q10,KC.U1.17.compare_distributions,KC.U1.17.compare_distributions|KC.U1.10.histogram_shape_features|KC.U1.13.spread_iqr_range_sd,1.0,1,100,C,C,
244,S004,HW2,2,HW2_PCB_Q11,MCQ,PCB Q11,KC.U1.17.compare_distributions,KC.U1.17.compare_distributions|KC.U1.14.five_number_boxplot|KC.U1.13.spread_iqr_range_sd,0.0,1,0,C,E,
245,S004,HW2,2,HW2_PCB_Q12,MCQ,PCB Q12,KC.U1.15.outlier_rule,KC.U1.15.outlier_rule|KC.U1.14.five_number_boxplot,1.0,1,100,D,D,
246,S004,HW2,2,HW2_SG1_Q04,MCQ,SG1 Q04,KC.U1.13.spread_iqr_range_sd,KC.U1.13.spread_iqr_range_sd,1.0,1,100,A,A,
247,S004,HW2,2,HW2_SG1_Q06,MCQ,SG1 Q06,KC.U1.18.linear_transformations,KC.U1.18.linear_transformations|KC.U1.13.spread_iqr_range_sd,1.0,1,100,C,C,
248,S004,HW2,2,HW2_SG1_Q34,MCQ,SG1 Q34,KC.U1.18.linear_transformations,KC.U1.18.linear_transformations|KC.U1.13.spread_iqr_range_sd,1.0,1,100,A,A,
249,S004,HW2,2,HW2_SG1_Q56,MCQ,SG1 Q56,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median,1.0,1,100,D,D,
250,S004,HW2,2,HW2_SG1_Q60,MCQ,SG1 Q60,KC.U1.25.percentile_quartile_interpretation,KC.U1.25.percentile_quartile_interpretation|KC.U1.12.center_mean_median_mode,1.0,1,100,B,B,
251,S004,HW2,2,HW2_SGFRQ1_Q1b,FRQ_Component,SGFRQ1 Q1b,KC.U1.16.resistance_skew_mean_median,KC.U1.16.resistance_skew_mean_median|KC.U1.10.histogram_shape_features,0.5,1,50,P,Rubric: mean overestimates typical price because large right-tail values affect it more than the median,P
252,S004,HW3,3,HW3_PCB_Q13,MCQ,PCB Q13,KC.U1.21.empirical_rule_sd,KC.U1.21.empirical_rule_sd|KC.U1.20.normal_model_appropriateness,0.0,1,0,D,B,
253,S004,HW3,3,HW3_PCB_Q14,MCQ,PCB Q14,KC.U1.20.normal_model_appropriateness,KC.U1.20.normal_model_appropriateness|KC.U1.03.variable_type_cat_quant,1.0,1,100,B,B,
254,S004,HW3,3,HW3_PCB_Q15,MCQ,PCB Q15,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,0.0,1,0,A,B,
255,S004,HW3,3,HW3_PCB_Q16,MCQ,PCB Q16,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,E,E,
256,S004,HW3,3,HW3_PCB_Q17,MCQ,PCB Q17,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,C,C,
257,S004,HW3,3,HW3_PCB_Q18,MCQ,PCB Q18,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.19.z_score_compute_interpret,1.0,1,100,D,D,
258,S004,HW3,3,HW3_SG1_Q16,MCQ,SG1 Q16,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.19.z_score_compute_interpret,1.0,1,100,D,D,
259,S004,HW3,3,HW3_SG1_Q44,MCQ,SG1 Q44,KC.U1.18.linear_transformations,KC.U1.18.linear_transformations|KC.U1.19.z_score_compute_interpret,1.0,1,100,C,C,
260,S004,HW3,3,HW3_SG1_Q59,MCQ,SG1 Q59,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.22.normal_tail_interval_probability,1.0,1,100,D,D,
261,S004,HW3,3,HW3_SG1_Q86,MCQ,SG1 Q86,KC.U1.20.normal_model_appropriateness,KC.U1.20.normal_model_appropriateness|KC.U1.22.normal_tail_interval_probability,0.0,1,0,C,B,
262,S004,HW3,3,HW3_SG1_Q87,MCQ,SG1 Q87,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,A,A,
263,S004,HW3,3,HW3_SG1_Q88,MCQ,SG1 Q88,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.22.normal_tail_interval_probability,0.0,1,0,B,D,
264,S004,HW3,3,HW3_SG1_Q92,MCQ,SG1 Q92,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.19.z_score_compute_interpret,1.0,1,100,D,D,
